ID,smiles,IC50,WT_score,Mut_score,score_diff,RMSD_diff,WT pose dist to mutation,Mut pose dist to mutation
OSM-S-575,c1ccc(CCOc2cncc3nnc(C4CCOC4)n23)cc1,25.0,-7.8,-7.8,0.0,0.0948415154005788,6.032777103441189,6.076717098878257
OSM-S-576,c1ccc(CCOc2cncc3nnc(C4CCNCC4)n23)cc1,25.0,-7.7,-7.8,0.09999999999999964,0.1652371256476816,4.877267205410797,4.738608366706626
OSM-S-577,c1ccc(CCOc2cncc3nnc(C4CCNC4)n23)cc1,25.0,-7.7,-7.8,0.09999999999999964,0.050531970078357365,5.502028990252898,5.514865552048887
OSM-S-578,FC(F)Oc1ccc(-c2nnc3cncc(OCCCc4ccccc4)n23)cc1,1.32,-7.8,-7.9,0.10000000000000053,0.1465352729103016,3.442341374183329,3.5522852128839397
OSM-S-579,FC(F)Oc1ccc(-c2nnc3cncc(Oc4ccccc4)n23)cc1,25.0,-7.4,-7.9,0.5,6.50708948289952,2.000864158976309,5.5217573495957355
OSM-S-580,FC(F)Oc1ccc(-c2nnc3cncc(OCCOc4ccccc4)n23)cc1,1.21,-7.6,-7.8,0.20000000000000018,0.2760356048998273,3.552470318309969,3.607051203468837
OSM-S-591,COc1ccc(CCNc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)cc1OC,25.0,-8.2,-8.4,0.20000000000000107,7.459546486742929,2.141561828818207,3.0853700270069777
OSM-S-589,OC(CNc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccccc1,25.0,-8.2,-8.5,0.3000000000000007,0.23419959780687769,3.1066889437507004,3.011019800818622
OSM-S-588,OC(CNc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccccc1,25.0,-8.9,-8.6,-0.3000000000000007,5.9604513739015745,5.385423795935034,2.9420014679139483
OSM-S-638,FC(F)Oc1ccc(-c2nnc3cncc(NCc4ccccc4)n23)cc1,25.0,-8.2,-8.1,-0.09999999999999964,0.32033838135856985,4.828827791896971,4.710377212338119
OSM-S-631,COc1ccc(-c2nnc(-c3nccn3CCc3ccccc3)[nH]2)cc1,25.0,-8.1,-8.0,-0.09999999999999964,1.9327405700484253,1.3002199663020289,3.5285655034124197
OSM-S-637,Nc1ccc(C(CO)COc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)cc1,17.04,-7.6,-8.1,0.5,8.797248712624004,2.2051086869043384,4.729496252858457
OSM-S-539,CNc1ccc(C(CO)COc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)cc1,11.52,-7.9,-8.1,0.1999999999999993,0.48109174250436104,4.025050444016146,3.9506427927576797
OSM-S-608,FC(F)Oc1ccc(-c2nnc3cncc(OCCc4cccs4)n23)cc1,0.282,-8.3,-8.0,-0.3000000000000007,0.607830416164587,5.272099348868801,5.595436098623108
OSM-S-607,CC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccccc1,0.627,-7.7,-8.7,0.9999999999999991,8.958485297615118,2.012691685082293,5.757450879099615
OSM-S-635,Fc1ccc(CCOc2cncc3nnc(OCc4cccnc4)n23)cc1F,25.0,-7.8,-8.0,0.20000000000000018,1.0479961491205152,7.241449437001889,7.21889722717814
OSM-S-586,Fc1ccc(CCOc2cncc3nnc(-c4ccc5nc[nH]c5c4)n23)cc1F,25.0,-8.4,-8.3,-0.09999999999999964,0.41104430339665193,6.1012026507453605,6.381487990507601
OSM-S-636,Fc1ccc(CCOc2cncc3nnc(-c4ccc5nc[nH]c5c4)n23)cc1F,25.0,-8.6,-8.7,0.09999999999999964,0.2712339782692094,6.45109399044608,6.707579651918829
OSM-S-623,COc1ccc(-c2nnc3cncc(OCCc4ccccc4)n23)cc1,1.827,-7.0,-8.1,1.0999999999999996,7.113955912905929,8.744822990523616,5.591340481838938
OSM-S-624,O=[N+]([O-])c1ccc(-c2nnc3cncc(OCCc4ccccc4)n23)cc1,1.693,-8.3,-8.4,0.09999999999999964,0.21969971088502369,5.174804611860805,5.203294070820883
OSM-S-626,COc1ccc(-c2nnc3cncc(SCCc4ccccc4)n23)cc1,25.0,-7.7,-7.8,0.09999999999999964,5.1642611877580915,5.690947979946945,3.148974284106249
OSM-S-609,OCC(CO)(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccccc1,6.132,-7.9,-7.1,-0.8000000000000007,6.999960472577475,5.489099255490649,5.542734947975347
OSM-S-621,c1ccc(CCOc2nccn3c(-c4ccccc4)nnc23)cc1,8.73,-7.9,-7.9,0.0,20.714994049198598,9.860263664713,3.403171327309847
OSM-S-622,COc1ccc(-c2nnc3c(OCCc4ccccc4)nccn23)cc1,25.0,-8.0,-8.2,0.1999999999999993,0.7795312447480611,2.878141229540407,3.133606698790395
OSM-S-625,O=[N+]([O-])c1ccc(-c2nnc3c(OCCc4ccccc4)nccn23)cc1,25.0,-8.5,-8.8,0.3000000000000007,0.5425038316983646,3.132100158490716,3.0814098887641395
OSM-S-627,COc1ccc(-c2nnc3c(SCCc4ccccc4)nccn23)cc1,25.0,-8.0,-8.0,0.0,0.7570249970468913,2.3729126903004167,2.756402405916758
OSM-S-628,c1ccc(CCSc2nccn3c(-c4ccccc4)nnc23)cc1,3.082,-8.1,-7.9,-0.1999999999999993,1.8919098485393009,2.660269833415243,3.0073075214010507
OSM-S-629,O=[N+]([O-])c1ccc(-c2nnc3c(SCCc4ccccc4)nccn23)cc1,25.0,-8.5,-8.7,0.1999999999999993,1.8078437534911684,1.894832252606806,3.1680768146234515
OSM-S-630,c1ccc(CCNc2nccn3c(-c4ccccc4)nnc23)cc1,25.0,-8.0,-8.2,0.1999999999999993,0.6504287201531004,2.8504342432580554,3.4857762310522653
OSM-S-632,COc1ccc(-c2nnc3c(NCCc4ccccc4)nccn23)cc1,25.0,-8.1,-8.0,-0.09999999999999964,1.9398679890175037,2.4413297526142044,3.3953071970211686
OSM-S-633,O=[N+]([O-])c1ccc(-c2nnc3c(NCCc4ccccc4)nccn23)cc1,25.0,-8.7,-8.4,-0.29999999999999893,0.5002509370306067,2.273212442780835,3.1341305387999503
OSM-S-639,OCC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccccc1,25.0,-8.3,-8.8,0.5,6.645563964318314,1.4492530065603142,3.537863560080959
OSM-LO-2,OCC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccccc1F,0.159,-8.4,-9.0,0.5999999999999996,1.192079433175491,6.208571092862049,5.8411624445637464
OSM-LO-4,COc1ccccc1C(CO)COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,0.304,-8.3,-8.2,-0.10000000000000142,0.381734319794659,5.840719534035448,5.792520926115842
OSM-LO-5,COc1cccc(C(CO)COc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)c1,0.124,-8.3,-8.7,0.3999999999999986,1.5416108753213607,5.332584601153407,4.9956751451851105
OSM-LO-6,OCC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1cccc(C(F)(F)F)c1,0.094,-7.3,-8.0,0.7000000000000002,6.85163606322294,1.4416480292016123,3.2836416189372746
OSM-LO-7,OCC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1c(F)cc(F)cc1F,0.89,-8.0,-9.1,1.0999999999999996,8.87190061373548,2.419944260565511,5.803565327030658
OSM-LO-8,OCC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1cc(F)c(F)cc1F,0.19,-8.8,-9.2,0.3999999999999986,0.844201066794203,5.37055098896425,5.2307023623191915
OSM-LO-9,OCC(COc1nccn2c(-c3ccc(OC(F)F)cc3)nnc12)c1cc(F)c(F)cc1F,9.69,-9.0,-8.4,-0.5999999999999996,2.3869373682608437,1.7096350258554174,3.1072514490187926
OSM-LO-10,COc1ccc(C(CO)COc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)cc1,0.722,-8.7,-8.0,-0.6999999999999993,2.1306713695097335,5.41795054275517,3.807967271505991
OSM-LO-11,O=C(O)C(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1c(F)cc(F)cc1F,25.0,-8.8,-8.9,0.09999999999999964,0.18281731709160226,4.867587382063971,4.836575221662787
OSM-LO-12,COc1ccc(C(COc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)C(=O)O)cc1,9.94,-7.4,-8.1,0.6999999999999993,7.06786508659814,4.678427527674165,3.2466783676089275
OSM-S-690,FC(F)Oc1ccc(-c2nnc3cncc(OCC45CC(C(F)F)(C4)C5)n23)cc1,2.63,-7.9,-8.2,0.29999999999999893,1.2672344175272061,5.930466240853991,6.1257677309986605
OSM-LO-14,OCC(COc1nccn2c(-c3ccc(OC(F)F)cc3)nnc12)c1ccccc1,9.538,-8.4,-8.2,-0.20000000000000107,2.9702744035287485,1.1958908572460296,3.0752465935408786
OSM-S-666,Cc1ccc(-c2nnc3cncc(OCCc4ccccc4)n23)cc1,1.06,-8.0,-8.1,0.09999999999999964,0.424848820170187,5.050561061268406,5.635422105470408
OSM-S-670,COc1ccccc1-c1nnc2cncc(OCCc3ccccc3)n12,4.57,-7.1,-7.8,0.7000000000000002,7.076273372768595,8.664379982224057,3.5311549826322537
OSM-S-668,c1ccc(CCOc2cncc3nnc(-c4ccc5c(c4)CCO5)n23)cc1,4.23,-7.2,-7.9,0.7000000000000002,7.5857730727402535,1.2260930494811166,6.3078628806667085
OSM-S-669,c1ccc(CCOc2nccn3c(-c4ccc5c(c4)CCO5)nnc23)cc1,25.0,-8.2,-8.3,0.10000000000000142,18.076915598507274,1.7997514703033846,10.244355047446156
OSM-S-672,CCOc1ccccc1-c1nnc2cncc(OCCc3ccccc3)n12,16.17,-7.0,-7.1,0.09999999999999964,0.047682204149898454,3.61825357791395,3.5531616780446242
OSM-S-673,CCOc1ccccc1-c1nnc2c(OCCc3ccccc3)nccn12,7.81,-7.6,-7.9,0.3000000000000007,2.688570582628951,1.4348886099407885,3.02475482959534
OSM-S-675,COc1cc(-c2nnc3cncc(OCCc4ccccc4)n23)cc(OC)c1OC,25.0,-6.8,-7.0,0.20000000000000018,7.399159100870855,1.4282529436748617,3.127235414334954
OSM-S-676,COc1cc(-c2nnc3c(OCCc4ccccc4)nccn23)cc(OC)c1OC,17.02,-7.4,-7.3,-0.10000000000000053,4.2860273875311,1.4136671848696252,3.5414044611495776
OSM-S-651,CC1(C)OCC(COc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)(c2ccccc2)CO1,0.367,-8.1,-8.0,-0.09999999999999964,5.537135234035738,2.770536798923786,2.6943972714596414
OSM-S-662,Fc1ccc(CCOc2cncc3nnc(-c4cccc5c4OCO5)n23)cc1F,1.71,-8.1,-8.1,0.0,0.15336231610144654,6.8303526985476966,6.6780303966919785
OSM-S-693,c1ccc(CCOc2cncc3nnc(-c4cccc5c4OCO5)n23)cc1,14.25,-7.5,-7.7,0.20000000000000018,7.328689153164003,1.6424393046740418,6.774088947251719
OSM-S-687,COc1cccc(OC)c1-c1nnc2cncc(OCCc3ccccc3)n12,25.0,-7.0,-7.3,0.2999999999999998,8.219587507029429,1.132508395577288,4.143828582731177
OSM-S-694,COc1cccc(OC)c1-c1nnc2c(O)nccn12,25.0,-6.2,-6.2,0.0,0.3493946465640525,6.221341230775572,6.319578290180236
OSM-S-689,COc1cc(OC)c(-c2nnc3cncc(OCCc4ccccc4)n23)c(OC)c1,25.0,-6.7,-7.0,0.2999999999999998,6.968316291137575,1.9731400580407878,5.865143738837568
OSM-S-678,O=[N+]([O-])c1ccccc1-c1nnc2cncc(OCCc3ccccc3)n12,25.0,-7.1,-7.1,0.0,0.2102346132124598,3.1207772224680785,3.4587307954764226
OSM-S-683,CC(C)(C)c1ccc(-c2nnc3cncc(OCCc4ccccc4)n23)cc1,10.13,-7.2,-6.9,-0.2999999999999998,7.853113954713397,1.2954173655922887,7.171691046308404
OSM-S-685,CC(C)(C)c1cc(-c2nnc3cncc(OCCc4ccccc4)n23)cc(C(C)(C)C)c1,1.25,-6.9,-7.0,0.09999999999999964,16.870983724838037,1.9687102687468954,9.896924441023469
OSM-S-691,c1ccc(CCOc2nccn3c(-c4c5ccccc5cc5ccccc45)nnc23)cc1,9.94,-9.4,-9.5,0.09999999999999964,22.237905056738146,9.700066252439354,5.567985536140054
OSM-S-680,c1ccc(CCOc2cncc3nnc(-c4c5ccccc5cc5ccccc45)n23)cc1,14.55,-8.7,-8.4,-0.29999999999999893,15.9529007246723,1.4969627514974824,9.577433189751373
OSM-S-692,COc1cc(OC)c(-c2nnc3c(O)nccn23)c(OC)c1,25.0,-6.0,-6.2,0.20000000000000018,6.358149077809687,3.0500471682945482,3.0012642403275223
OSM-LO-15,FC(F)Oc1ccc(-c2nnc3cncc(OCCC45CC(C4)C5)n23)cc1,1.34,-8.0,-7.3,-0.7000000000000002,2.7735971161945927,5.795394425838627,3.611806424089838
OSM-LO-16,CC(C)(C)Oc1ccc(-c2nnc3cncc(OCC(O)c4ccc(F)c(F)c4)n23)cc1,0.46,-8.4,-7.9,-0.5,7.177183099407751,2.1882616542706796,3.125925446964376
OSM-LO-17,Cc1ccc(COc2cncc3nnc(-c4ccc(C(C)C)cc4)n23)cn1,25.0,-6.9,-7.9,1.0,7.219262558522781,1.34388809238913,4.7029126440019295
OSM-LO-18,NCc1cccc(CCOc2cncc3nnc(-c4ccc(Cl)cc4)n23)c1,10.94,-7.6,-8.0,0.40000000000000036,6.919808323453283,4.03877220769682,6.978144495654606
OSM-LO-19,CC(O)COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,25.0,-7.2,-7.1,-0.10000000000000053,0.519818122038853,5.339203272865231,5.699381179873555
OSM-LO-20,FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCCCCO)N32,13.76,-7.0,-7.4,0.40000000000000036,1.4964602060022003,5.76383432300306,5.0488667073342235
OSM-LO-48,Nc1cccc(CCOc2cncc3nnc(-c4ccc(Cl)cc4)n23)c1,2.42,-7.9,-8.1,0.1999999999999993,6.672595564802992,8.56575894437394,5.088486811580852
OSM-LO-49,FC(F)Oc1ccc(-c2nnc3cncc(OCCc4ccco4)n23)cc1,1.24,-8.4,-8.4,0.0,0.10296205701706426,5.842972269449824,5.8495368057451484
OSM-S-272,Fc1ccc(CCOc2cncc3nnc(-c4ccc(Cl)cc4)n23)cc1F,0.076766667,-8.2,-8.3,0.10000000000000142,0.40886894576968646,4.579494974951058,5.134213598815312
OSM-S-293,Clc1ccc(-c2nnc3cncc(OCCc4ccccc4)n23)cc1,0.1198,-7.8,-7.7,-0.09999999999999964,0.31918696715248257,5.169236468027443,4.89254844033075
OSM-X-054,[O-][n+]1cc(OCCc2ccc(F)c(F)c2)n2c(-c3ccc(OC(F)F)cc3)nnc2c1,4.01,-8.5,-8.5,0.0,7.339498341387224,2.069729459891,3.029556273261961
OSM-X-007,Fc1ccc(CCOc2cnc(Cl)c3nnc(-c4ccc(OC(F)F)cc4)n23)cc1F,0.16,-9.1,-9.2,0.09999999999999964,1.2023649947687105,4.394057018672414,4.195405694393875
OSM-X-084,OCCc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,10.0,-6.4,-6.6,0.1999999999999993,6.566529425476762,3.841032039789869,2.9956320310381335
OSM-X-064,OCCC1CNCc2nnc(-c3ccc(OC(F)F)cc3)n21,8.37,-7.1,-7.2,0.10000000000000053,7.628905612209395,1.8751448197248615,2.2780577600306957
OSM-X-019,Fc1ccc(N2CC(Oc3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)C2)cc1F,0.43,-8.4,-8.7,0.29999999999999893,0.46998783228930524,3.66989435863373,3.1552516647322446
OSM-X-045,FC(F)Oc1ccc(-c2nnc3cncc(N4CCC(c5ccccc5)C4)n23)cc1,2.0,-8.6,-7.9,-0.6999999999999993,8.705953717619531,1.956142627980793,5.181028008724611
OSM-S-176,O=C(NCc1cccc(Cl)c1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,0.25,-8.7,-8.9,0.20000000000000107,9.183351758270454,1.994205767197254,5.606440113207467
OSM-X-091,Fc1ccc(CCOc2cncc3nnc(C4CCOCC4)n23)cc1F,10.0,-7.9,-8.0,0.09999999999999964,0.5042460479994629,5.725201319314766,5.451224661493474
OSM-X-079,FC(F)Oc1ccc(-c2nnc3n2CCNC3)cc1,10.0,-7.0,-7.3,0.2999999999999998,1.0587676349236903,1.8265700354299665,2.3023707189693248
OSM-X-090,CC(=O)N1CCC(c2nnc3cncc(OCCc4ccc(F)c(F)c4)n23)CC1,10.0,-8.8,-8.7,-0.10000000000000142,0.9181399675430757,1.7892034023562668,3.6661652157646993
OSM-X-077,NCC(=O)N1CCn2c(nnc2-c2ccc(OC(F)F)cc2)C1,10.0,-7.5,-6.7,-0.7999999999999998,3.159764389950618,1.5166919577256623,3.5472890852358767
OSM-S-177,O=C(c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)N1Cc2ccccc2C1,10.0,-8.8,-6.9,-1.9000000000000004,21.88186731596125,1.3994039842790236,18.22023305869804
OSM-S-178,O=C(NCc1ccc(Cl)cc1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,1.34,-8.4,-8.5,0.09999999999999964,0.12805568345261423,3.288738962609896,3.4458724688966957
OSM-X-017,O=C(NCc1ccccc1Cl)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,0.38,-8.4,-8.2,-0.20000000000000107,7.5524198706921615,2.1681612227626013,3.3418087889044004
OSM-S-179,O=C(NCC1CCOCC1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,10.0,-8.5,-8.4,-0.09999999999999964,0.2364100251681388,5.8059259133522385,5.555811965515183
OSM-X-035,Fc1ccc(CCOc2cncc3nnc(Nc4ccc(F)c(F)c4)n23)cc1F,0.85,-8.8,-8.6,-0.20000000000000107,1.2517581369151682,7.902425787352658,7.881148092609696
OSM-X-056,Fc1ccc(OC2CN(c3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)C2)cc1F,4.96,-7.0,-7.9,0.9000000000000004,6.178926545120924,1.4587106361657372,3.4702140222624
OSM-X-049,Fc1ccc(CCOc2cncc3nnc(N4CCCCC4)n23)cc1F,2.63,-8.6,-8.6,0.0,0.08981348194153005,4.252938019107891,4.189849966009724
OSM-S-180,O=C(c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)N1CCN(c2ccccn2)CC1,10.0,-9.2,-8.1,-1.0999999999999996,8.234381200647427,1.5026168628510175,4.3578411212635135
OSM-S-181,O=C(NCCN1CCOCC1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,10.0,-7.7,-7.8,0.09999999999999964,0.08335503883989255,3.960046770906335,3.9619454140271353
OSM-S-185,O=C(c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)N1CCOCC1,10.0,-7.4,-7.5,0.09999999999999964,8.015636290909672,1.5614868365104064,3.6936567163101803
OSM-X-094,CC(NC(=O)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccccc1,1.6,-7.9,-8.2,0.29999999999999893,6.159758465624988,1.3209742695906652,3.291811283769909
OSM-S-182,O=C(c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)N1CCCC1,10.0,-7.5,-7.3,-0.20000000000000018,7.98677345317292,1.6747756438172832,3.5573890749937074
OSM-S-184,CS(=O)(=O)N1CCN(C(=O)c2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)CC1,10.0,-7.5,-7.6,0.09999999999999964,0.7250445592535857,3.407166409772051,3.2233172510319785
OSM-S-186,CC(NC(=O)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccccc1,1.36,-8.9,-8.9,0.0,0.19050467778525682,5.879384042992228,6.08547853141642
OSM-X-055,O=c1[nH]cc(OCCc2ccc(F)c(F)c2)n2c(-c3ccc(OC(F)F)cc3)nnc12,4.13,-7.4,-8.6,1.1999999999999993,7.465491184443258,1.6012986503937576,2.886943943323929
OSM-X-082,O=C(Nc1ccccn1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,10.0,-7.5,-7.5,0.0,0.06738208090869728,8.402003622540578,8.360944914878324
OSM-X-051,O=C(NCCc1ccccc1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,3.17,-8.2,-8.6,0.40000000000000036,8.560963717607589,1.8679717214516738,4.176990312261496
OSM-X-021,Fc1ccc(CCOc2cncc3nnc(N4Cc5ccccc5C4)n23)cc1F,0.47,-8.6,-8.6,0.0,0.01803349374224872,7.736674946248438,7.719857851072727
OSM-X-062,CCN(CC)c1ncc(OCCc2ccc(F)c(F)c2)n2c(-c3ccc(OC(F)F)cc3)nnc12,6.86,-9.1,-8.8,-0.29999999999999893,0.7526176414924872,2.4043279979931564,3.5683129740031245
OSM-X-092,O=S(=O)(Cc1ccc(C(F)(F)F)cc1)Nc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,10.0,-9.1,-9.1,0.0,0.09668136177302106,3.671478334537877,3.7018252480973146
OSM-S-183,O=C(c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)N1CCCC1c1ccccc1,3.56,-8.0,-8.0,0.0,0.18589311445021311,3.0101667718229828,3.1276674988680506
OSM-X-036,CN(Cc1cccc(Cl)c1)C(=O)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,1.06,-8.4,-8.6,0.1999999999999993,7.85975374727109,1.487550384494211,3.5660105128581034
OSM-X-011,FC(F)Oc1ccc(-c2nnc3cncc(CCCc4ccccc4)n23)cc1,0.28,-8.4,-8.7,0.29999999999999893,6.269421794939079,2.3192239149461744,6.11946346527079
OSM-X-072,FC(F)Oc1ccc(-c2nnc3cncc(CCN4CCOCC4)n23)cc1,10.0,-8.0,-8.0,0.0,0.5582794998923032,5.8760161048391275,5.894668370279425
OSM-X-065,FC(F)Oc1ccc(-c2nnc3n2C(CCCc2ccccc2)CNC3)cc1,8.76,-8.9,-8.8,-0.09999999999999964,0.5562264826489297,2.2664979087035704,2.8777382127145517
OSM-X-078,Nc1ncc(OCCc2ccc(F)c(F)c2)n2c(-c3ccc(OC(F)F)cc3)nnc12,10.0,-9.3,-9.0,-0.3000000000000007,1.361090405119767,3.826978005823853,4.733769856142077
OSM-X-083,FC(F)Oc1ccc(-c2nnc3cncc(CCN4Cc5ccccc5C4)n23)cc1,10.0,-8.7,-9.1,0.40000000000000036,5.988574465516169,5.833146128314741,2.931770540077292
OSM-X-093,FC(F)Oc1ccc(-c2nnc3cncc(N4CC(c5ccccc5)C4)n23)cc1,10.0,-7.3,-7.3,0.0,0.04833539432783811,7.8917576100374305,7.876708583250639
OSM-X-016,Fc1ccc(COCc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)cc1F,0.36,-8.9,-9.1,0.1999999999999993,1.3079005568722215,5.1273871355094585,5.222649444064978
OSM-X-063,Cc1ncc(OCCc2ccc(F)c(F)c2)n2c(-c3ccc(OC(F)F)cc3)nnc12,6.92,-9.1,-8.3,-0.7999999999999989,2.078057413283672,3.7993328763801135,3.4088326068780894
OSM-X-012,O=C(NCc1ccc(F)c(F)c1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,0.28,-8.7,-8.9,0.20000000000000107,8.992932931961073,2.081965107118976,5.82548894743483
OSM-X-069,O=C(NCc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1cccc(Cl)c1,10.0,-9.1,-8.9,-0.1999999999999993,5.81056911598278,5.469846345901871,2.992659375834694
OSM-S-516,FC(F)Oc1ccc(-c2nnc3cncc(Oc4ccc(Cl)cc4)n23)cc1,4.075,-8.5,-8.6,0.09999999999999964,0.027980151695244756,5.274904321021642,5.25837575706404
OSM-S-218,COC(COc1cncc2nnc(-c3ccc(C#N)cc3)n12)c1ccc(F)c(F)c1,0.438666667,-7.6,-7.5,-0.09999999999999964,0.4965904415780337,5.927234988213312,5.829282593406159
OSM-X-053,O=C(Nc1ccc(F)cc1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,3.74,-7.8,-7.4,-0.39999999999999947,9.020700976088278,2.204052510531009,8.080132377266287
OSM-X-031,O=C(Nc1ccc(F)c(F)c1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,0.65,-7.6,-8.6,1.0,5.888465564956411,7.828583069705096,5.1221590190484365
OSM-X-014,Fc1ccc(CCCc2cncc3nnc(-c4ccc(OC(F)F)cc4)n23)cc1F,0.32,-9.1,-9.3,0.20000000000000107,0.6385285950266181,5.332043124430248,5.531326978371771
OSM-S-367,O=C(Nc1ccc(Cl)cc1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,7.3955,-7.2,-7.1,-0.10000000000000053,0.03563097903042597,7.977462381310729,7.982073855897424
OSM-X-047,Fc1ccc2c(c1)CCN2c1nnc2cncc(OCCc3ccc(F)c(F)c3)n12,2.05,-8.5,-8.7,0.1999999999999993,7.733263209452183,1.3794290918073764,6.595845387953766
OSM-X-002,CN(C)C(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccc(F)c(F)c1,0.04408,-9.1,-9.0,-0.09999999999999964,0.2912202522046116,5.461014636312355,5.303586657282572
OSM-X-022,Fc1ccc(C2(COc3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)COC2)cc1F,0.4833,-8.2,-8.2,0.0,0.21905879935706232,3.0025327747828503,3.234842097477931
OSM-S-377,N#Cc1ccc(-c2nnc3cncc(OCC(OC(F)F)c4ccc(F)c(F)c4)n23)cc1,0.01668,-8.0,-8.3,0.3000000000000007,6.642618904186059,5.0769822219484055,3.353443228295081
OSM-X-005,FC(F)Oc1ccc(-c2nnc3cncc(Oc4ccc5ccccc5c4)n23)cc1,0.1147,-8.7,-9.3,0.6000000000000014,0.4414846543199439,5.167864432422878,5.232217078939172
OSM-X-089,FC(F)Oc1ccc(-c2nnc3cncc(OCC(F)(F)F)n23)cc1,10.0,-7.7,-7.6,-0.10000000000000053,0.17523218882385747,5.988493388592564,5.9517252992746315
OSM-X-067,CNC(COc1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)c1ccc(F)c(F)c1,10.0,-8.9,-8.7,-0.20000000000000107,1.8396189423196252,5.405766429265647,4.922671530271965
OSM-X-018,FC(F)Oc1ccc(-c2nnc3cncc(Oc4ccc(C(F)(F)F)cc4)n23)cc1,0.3829,-9.2,-9.4,0.20000000000000107,0.060414953998713584,5.172398174176433,5.158290789496467
OSM-X-020,FC(F)Oc1ccc(-c2nnc3cncc(Oc4ccc(Cl)c(Cl)c4)n23)cc1,0.4551,-8.6,-8.7,0.09999999999999964,0.05762470948175909,5.307616798896105,5.288638583449054
OSM-S-379,O=C(Nc1ccc(F)c(Cl)c1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,0.2945,-8.2,-7.7,-0.4999999999999991,8.757435686686579,2.424418143528838,7.966016817032575
OSM-X-080,O=C(c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12)N1CCc2cc(F)ccc21,10.0,-8.6,-8.0,-0.5999999999999996,6.656244136147651,1.5002694254800821,3.1616045465567275
OSM-X-066,FC(F)Oc1ccc(-c2nnc3cncc(Nc4ccc(Cl)c(Cl)c4)n23)cc1,9.635,-8.6,-8.4,-0.1999999999999993,6.285223294527328,5.22136625005201,2.949266113677137
OSM-X-050,FC(F)Oc1ccc(-c2nnc3cncc(Oc4cccc(Cl)c4)n23)cc1,3.066,-8.3,-8.4,0.09999999999999964,0.05067397608094186,5.444497678826532,5.40698501971184
OSM-S-175,O=C(Nc1ccnc(C(F)(F)F)c1)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,0.2957,-8.8,-8.7,-0.10000000000000142,0.37416395693153903,3.8242663645410504,3.9159134512291347
